city_id,city,lon,lat,max_temp,humidity,cloudiness,wind_speed,weather
780,jamestown,-79.2353,42.097,68.02,97,90,3.0,overcast clouds
781,motygino,94.7592,58.1831,25.86,96,49,1.3,scattered clouds
782,upernavik,-56.1549,72.7868,30.43,86,99,4.68,overcast clouds
783,eldorado,-54.2836,-23.7869,66.07,98,87,4.81,light rain
784,atuona,-139.0333,-9.8,77.7,76,12,16.44,light rain
785,ahipara,173.1667,-35.1667,63.09,92,81,8.5,broken clouds
786,lufilufi,-171.5986,-13.8745,85.78,76,14,21.27,light rain
787,upernavik,-56.1549,72.7868,30.43,86,99,4.68,overcast clouds
788,fortuna,-124.1573,40.5982,88.48,66,20,1.01,few clouds
789,esperance,121.9,-33.8667,52.09,65,36,12.44,scattered clouds
790,tateyama,139.8667,34.9833,78.1,72,6,9.01,clear sky
791,carnarvon,113.6333,-24.8667,62.67,67,0,12.66,clear sky
792,bredasdorp,20.0403,-34.5322,49.98,76,65,1.57,broken clouds
793,fare,-151.0167,-16.7,78.4,70,15,7.63,few clouds
794,grindavik,-22.4338,63.8424,45.07,87,0,21.85,clear sky
795,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
796,yerbogachen,108.0108,61.2767,31.6,88,99,4.18,overcast clouds
797,zhuhai,113.5678,22.2769,84.06,79,20,10.36,few clouds
798,yellowknife,-114.3525,62.456,52.41,55,2,10.0,clear sky
799,zamora,-78.9567,-4.0692,70.97,98,79,1.16,moderate rain
800,new norfolk,147.0587,-42.7826,60.66,76,67,3.91,broken clouds
801,nikolskoye,30.7861,59.7035,45.88,92,0,7.07,clear sky
802,saint-philippe,55.7679,-21.3585,71.19,83,49,13.2,light rain
803,aleksandrovskoye,43.0008,44.7142,48.34,97,100,13.18,light rain
804,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
805,nara,135.8049,34.6851,76.98,68,3,2.06,clear sky
806,nuuk,-51.7216,64.1835,41.61,70,20,12.66,few clouds
807,albany,-73.9662,42.6001,62.67,93,100,1.21,overcast clouds
808,carnarvon,113.6333,-24.8667,62.67,67,0,12.66,clear sky
809,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
810,half moon bay,-122.4286,37.4636,96.82,24,1,6.91,clear sky
811,dikson,80.5464,73.5069,34.48,98,100,23.04,moderate rain
812,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
813,hermanus,19.2345,-34.4187,51.91,73,54,9.55,broken clouds
814,mar del plata,-57.5575,-38.0023,50.13,68,0,10.0,clear sky
815,yulara,130.9889,-25.2406,66.04,26,0,8.05,clear sky
816,bambous virieux,57.7575,-20.3428,72.21,88,40,11.5,light rain
817,dikson,80.5464,73.5069,34.48,98,100,23.04,moderate rain
818,tuktoyaktuk,-133.0374,69.4541,33.48,87,100,21.45,overcast clouds
819,saskylakh,114.0833,71.9167,17.29,92,99,11.92,overcast clouds
820,salalah,54.0924,17.0151,80.69,89,75,5.75,broken clouds
821,east london,27.9116,-33.0153,57.07,70,39,5.06,light rain
822,hithadhoo,73.0833,-0.6,82.96,77,73,19.01,broken clouds
823,atuona,-139.0333,-9.8,77.7,76,12,16.44,light rain
824,nyurba,118.3319,63.2842,26.53,92,93,4.43,overcast clouds
825,port alfred,26.891,-33.5906,54.88,78,24,8.3,light rain
826,baykit,96.37,61.67,33.96,94,98,1.3,overcast clouds
827,marolambo,48.1167,-20.05,65.41,89,94,2.62,overcast clouds
828,castro,-50.0119,-24.7911,62.2,99,100,4.38,light rain
829,tuatapere,167.6833,-46.1333,50.83,87,100,3.98,overcast clouds
830,bajil,43.2851,15.0584,85.73,54,93,2.84,overcast clouds
831,coihaique,-72.0662,-45.5752,46.35,61,75,3.44,broken clouds
832,avarua,-159.775,-21.2078,77.05,69,75,10.36,broken clouds
833,beloha,45.05,-25.1667,71.19,74,6,4.83,clear sky
834,torbay,-52.7314,47.6666,54.68,95,90,2.3,overcast clouds
835,dakar,-17.4441,14.6937,79.68,76,21,5.97,few clouds
836,shimoda,138.95,34.6667,77.36,75,7,2.91,clear sky
837,puerto ayora,-90.3518,-0.7393,70.77,81,30,10.63,scattered clouds
838,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
839,yenagoa,6.2642,4.9247,75.47,94,100,3.67,overcast clouds
840,mahalapye,26.8142,-23.1041,65.46,60,0,7.14,clear sky
841,leningradskiy,178.4167,69.3833,20.39,82,57,3.94,broken clouds
842,bonthe,-12.505,7.5264,78.51,87,99,3.27,overcast clouds
843,barrow,-156.7887,71.2906,30.22,80,90,9.22,overcast clouds
844,carnarvon,113.6333,-24.8667,62.67,67,0,12.66,clear sky
845,flinders,150.8552,-34.5833,73.8,59,42,1.99,scattered clouds
846,kapaa,-159.319,22.0752,78.19,79,90,3.0,light rain
847,yellowknife,-114.3525,62.456,52.41,55,2,10.0,clear sky
848,comodoro rivadavia,-67.5,-45.8667,58.86,31,0,19.57,clear sky
849,hobart,147.3294,-42.8794,61.02,85,75,1.01,broken clouds
850,grand-lahou,-5.0242,5.1367,76.3,93,54,5.32,broken clouds
851,tessalit,1.0114,20.1986,86.34,13,99,11.16,overcast clouds
852,dikson,80.5464,73.5069,34.48,98,100,23.04,moderate rain
853,kobilja glava,18.3892,43.8819,45.14,100,0,0.0,clear sky
854,sorong,131.25,-0.8833,78.64,84,100,10.09,overcast clouds
855,chuy,-53.4616,-33.6971,51.55,68,85,11.48,overcast clouds
856,boa vista,-60.6733,2.8197,87.78,58,20,10.36,few clouds
857,san patricio,-97.5169,28.017,88.48,63,91,4.27,overcast clouds
858,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
859,kapaa,-159.319,22.0752,78.19,79,90,3.0,light rain
860,del carmen,125.9697,9.8694,80.1,90,100,19.33,light rain
861,bereznik,42.7072,62.8551,40.6,94,95,3.67,overcast clouds
862,qaanaaq,-69.3632,77.484,28.09,96,100,6.4,overcast clouds
863,hilo,-155.09,19.7297,83.93,68,20,9.22,few clouds
864,hobart,147.3294,-42.8794,61.02,85,75,1.01,broken clouds
865,klaksvik,-6.589,62.2266,49.12,87,96,29.91,overcast clouds
866,jaisalmer,70.9181,26.9147,81.99,67,10,15.84,clear sky
867,kapaa,-159.319,22.0752,78.19,79,90,3.0,light rain
868,vaini,-175.2,-21.2,75.36,83,90,13.8,overcast clouds
869,soure,-48.5233,-0.7167,81.73,76,96,16.24,overcast clouds
870,maniitsoq,-52.9,65.4167,38.73,67,77,4.21,broken clouds
871,whitehorse,-135.0538,60.7161,37.81,84,90,2.3,overcast clouds
872,chambas,-78.9136,22.1928,82.02,81,40,8.28,scattered clouds
873,kodiak,-152.4072,57.79,43.36,49,1,7.7,clear sky
874,albany,-73.9662,42.6001,62.67,93,100,1.21,overcast clouds
875,fredericton,-66.6656,45.9454,52.02,88,92,1.01,overcast clouds
876,nemuro,145.575,43.3236,62.42,83,96,30.09,overcast clouds
877,pandamatenga,25.627,-18.5278,72.37,50,22,1.9,few clouds
878,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
879,new norfolk,147.0587,-42.7826,60.66,76,67,3.91,broken clouds
880,kununurra,128.7333,-15.7667,84.18,61,58,4.61,broken clouds
881,chuy,-53.4616,-33.6971,51.55,68,85,11.48,overcast clouds
882,norman wells,-126.8329,65.282,34.27,97,100,21.0,moderate rain
883,ribeira grande,-28.7,38.5167,71.71,90,32,6.85,scattered clouds
884,victoria,114.1577,22.2855,84.33,80,78,1.99,broken clouds
885,deputatskiy,139.9,69.3,15.06,90,83,6.08,broken clouds
886,luanda,13.2343,-8.8368,71.6,83,20,6.91,few clouds
887,comodoro rivadavia,-67.5,-45.8667,58.86,31,0,19.57,clear sky
888,bay-khaak,94.5,51.1667,23.74,62,32,3.71,scattered clouds
889,thompson,-97.8558,55.7435,62.76,51,75,3.44,broken clouds
890,port alfred,26.891,-33.5906,54.88,78,24,8.3,light rain
891,mataura,168.8643,-46.1927,50.49,80,100,8.95,overcast clouds
892,flinders,150.8552,-34.5833,73.8,59,42,1.99,scattered clouds
893,omboue,9.2618,-1.5746,76.46,84,100,7.52,overcast clouds
894,hilo,-155.09,19.7297,83.93,68,20,9.22,few clouds
895,yellowknife,-114.3525,62.456,52.41,55,2,10.0,clear sky
896,vinh,105.6667,18.6667,75.34,92,35,4.34,scattered clouds
897,bluff,168.3333,-46.6,49.8,81,100,24.67,overcast clouds
898,yerbogachen,108.0108,61.2767,31.6,88,99,4.18,overcast clouds
899,lebu,-73.65,-37.6167,49.57,76,0,19.95,clear sky
900,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
901,hilo,-155.09,19.7297,83.93,68,20,9.22,few clouds
902,mar del plata,-57.5575,-38.0023,50.13,68,0,10.0,clear sky
903,airai,125.4092,-8.9266,69.57,43,9,0.78,clear sky
904,mataura,168.8643,-46.1927,50.49,80,100,8.95,overcast clouds
905,hernani,-1.9762,43.2662,57.92,89,20,1.01,few clouds
906,jhalrapatan,76.1667,24.55,77.41,86,0,4.99,clear sky
907,mataura,168.8643,-46.1927,50.49,80,100,8.95,overcast clouds
908,albany,-73.9662,42.6001,62.67,93,100,1.21,overcast clouds
909,nikolskoye,30.7861,59.7035,45.88,92,0,7.07,clear sky
910,galesong,119.3661,-5.3166,75.22,73,92,7.45,overcast clouds
911,paita,-81.1144,-5.0892,65.16,80,38,19.51,scattered clouds
912,shuiji,118.345,27.4214,67.46,85,0,2.08,clear sky
913,tahe,124.7333,52.3333,32.09,74,2,2.91,clear sky
914,albany,-73.9662,42.6001,62.67,93,100,1.21,overcast clouds
915,xining,101.7667,36.6167,38.55,96,100,2.15,overcast clouds
916,bontang,117.5,0.1333,76.3,92,100,8.99,moderate rain
917,midyat,41.3393,37.4247,59.72,46,0,7.54,clear sky
918,puerto ayora,-90.3518,-0.7393,70.77,81,30,10.63,scattered clouds
919,mataura,168.8643,-46.1927,50.49,80,100,8.95,overcast clouds
920,usinsk,57.5281,65.9939,30.72,81,38,10.2,scattered clouds
921,cape town,18.4232,-33.9258,55.11,66,2,17.43,clear sky
922,port alfred,26.891,-33.5906,54.88,78,24,8.3,light rain
923,comodoro rivadavia,-67.5,-45.8667,58.86,31,0,19.57,clear sky
924,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
925,salta,-65.4117,-24.7859,52.09,70,90,1.99,overcast clouds
926,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
927,bubaque,-15.8333,11.2833,82.17,72,84,2.77,broken clouds
928,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
929,port alfred,26.891,-33.5906,54.88,78,24,8.3,light rain
930,port-gentil,8.7815,-0.7193,77.61,85,100,13.35,overcast clouds
931,manama,50.5832,26.2154,88.34,81,1,10.36,clear sky
932,port alfred,26.891,-33.5906,54.88,78,24,8.3,light rain
933,qaanaaq,-69.3632,77.484,28.09,96,100,6.4,overcast clouds
934,riyadh,46.7219,24.6877,78.94,16,19,8.32,few clouds
935,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
936,port elizabeth,25.5701,-33.918,52.11,77,5,7.09,clear sky
937,tasiilaq,-37.6368,65.6145,32.16,56,0,5.3,clear sky
938,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
939,puerto ayora,-90.3518,-0.7393,70.77,81,30,10.63,scattered clouds
940,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
941,chosica,-76.7094,-11.9431,52.32,64,22,3.96,few clouds
942,ilulissat,-51.1,69.2167,28.42,64,40,0.0,scattered clouds
943,bengkulu,102.2655,-3.8004,74.17,91,97,3.62,moderate rain
944,new norfolk,147.0587,-42.7826,60.66,76,67,3.91,broken clouds
945,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
946,tangshan,118.1833,39.6333,62.53,60,100,11.72,overcast clouds
947,qaqortoq,-46.0333,60.7167,41.5,78,0,8.39,clear sky
948,bredasdorp,20.0403,-34.5322,49.98,76,65,1.57,broken clouds
949,chengde,117.9361,40.9725,53.1,73,100,3.13,overcast clouds
950,cidreira,-50.2056,-30.1811,63.41,92,100,15.75,overcast clouds
951,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
952,georgetown,100.3354,5.4112,79.9,89,20,1.14,few clouds
953,airai,125.4092,-8.9266,69.57,43,9,0.78,clear sky
954,kathmandu,85.3167,27.7167,68.22,94,75,0.0,broken clouds
955,sibu,111.8167,2.3,75.51,100,40,3.44,scattered clouds
956,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
957,jamestown,-79.2353,42.097,68.02,97,90,3.0,overcast clouds
958,matamoros,-103.25,25.5333,80.71,58,90,11.5,overcast clouds
959,great falls,-111.3008,47.5002,79.99,19,1,7.0,clear sky
960,handan,114.4678,36.6006,63.54,75,100,21.56,light rain
961,san juan del sur,-85.8705,11.2529,82.62,78,75,0.0,thunderstorm
962,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
963,lagoa,-27.9833,39.05,70.56,93,23,11.03,few clouds
964,marawi,124.2928,7.9986,67.64,95,100,3.76,moderate rain
965,souillac,57.5167,-20.5167,72.36,84,16,11.83,few clouds
966,jinji,110.8261,23.2281,76.05,91,0,2.71,clear sky
967,mahebourg,57.7,-20.4081,72.25,82,22,14.34,light rain
968,tiksi,128.8694,71.6872,24.75,87,98,15.03,overcast clouds
969,yambio,28.3955,4.5721,66.61,83,90,2.62,overcast clouds
970,leh,77.5833,34.1667,47.32,57,36,6.35,scattered clouds
971,fort nelson,-122.7002,58.8053,51.39,20,40,20.71,scattered clouds
972,seoul,126.9778,37.5683,77.41,67,100,4.07,overcast clouds
973,mataura,168.8643,-46.1927,50.49,80,100,8.95,overcast clouds
974,chuy,-53.4616,-33.6971,51.55,68,85,11.48,overcast clouds
975,mataura,168.8643,-46.1927,50.49,80,100,8.95,overcast clouds
976,kapaa,-159.319,22.0752,78.19,79,90,3.0,light rain
977,ust-nera,143.2,64.5667,25.81,80,24,2.71,few clouds
978,lata,-8.3327,40.1629,56.8,82,61,1.54,broken clouds
979,port elizabeth,25.5701,-33.918,52.11,77,5,7.09,clear sky
980,sao joao da barra,-41.0511,-21.6403,74.66,86,20,24.36,few clouds
981,yellowknife,-114.3525,62.456,52.41,55,2,10.0,clear sky
982,launceston,147.1667,-41.45,56.84,94,90,5.99,light intensity shower rain
983,avanigadda,80.9181,16.0215,76.62,89,5,1.88,clear sky
984,ola,151.2833,59.5833,38.39,65,100,13.4,overcast clouds
985,atuona,-139.0333,-9.8,77.7,76,12,16.44,light rain
986,bluff,168.3333,-46.6,49.8,81,100,24.67,overcast clouds
987,mataura,168.8643,-46.1927,50.49,80,100,8.95,overcast clouds
988,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
989,qaanaaq,-69.3632,77.484,28.09,96,100,6.4,overcast clouds
990,utete,38.758,-7.986,67.64,90,16,1.77,few clouds
991,new norfolk,147.0587,-42.7826,60.66,76,67,3.91,broken clouds
992,te anau,167.7167,-45.4167,47.68,94,100,1.59,overcast clouds
993,chuy,-53.4616,-33.6971,51.55,68,85,11.48,overcast clouds
994,mahebourg,57.7,-20.4081,72.25,82,22,14.34,light rain
995,volchansk,60.081,59.9378,25.5,93,59,3.8,broken clouds
996,touros,-35.4608,-5.1989,77.9,73,5,14.43,clear sky
997,chitapur,77.0833,17.1167,78.73,76,75,4.79,broken clouds
998,da lat,108.4419,11.9465,57.85,93,96,1.72,overcast clouds
999,zabaykalsk,117.3167,49.6333,35.67,65,62,6.71,broken clouds
1000,busselton,115.3333,-33.65,55.06,71,97,9.35,overcast clouds
1001,cao bang,106.25,22.6667,71.64,99,20,1.86,few clouds
1002,laguna,-121.4238,38.421,93.4,21,1,1.01,clear sky
1003,vaini,-175.2,-21.2,75.36,83,90,13.8,overcast clouds
1004,north bend,-124.2243,43.4065,74.91,78,1,17.27,clear sky
1005,albany,-73.9662,42.6001,62.67,93,100,1.21,overcast clouds
1006,resistencia,-58.9839,-27.4606,64.06,52,0,8.05,clear sky
1007,hermanus,19.2345,-34.4187,51.91,73,54,9.55,broken clouds
1008,east london,27.9116,-33.0153,57.07,70,39,5.06,light rain
1009,jamestown,-79.2353,42.097,68.02,97,90,3.0,overcast clouds
1010,saint-philippe,55.7679,-21.3585,71.19,83,49,13.2,light rain
1011,narsaq,-46.05,60.9167,41.22,64,0,4.09,clear sky
1012,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
1013,gamba,10.0,-2.65,75.78,84,100,6.76,overcast clouds
1014,provideniya,-173.3,64.3833,33.91,69,75,6.71,broken clouds
1015,inhambane,35.3833,-23.865,72.09,92,100,9.69,light rain
1016,padang,100.3543,-0.9492,73.45,87,91,3.36,overcast clouds
1017,vaini,-175.2,-21.2,75.36,83,90,13.8,overcast clouds
1018,upernavik,-56.1549,72.7868,30.43,86,99,4.68,overcast clouds
1019,molchanovo,83.7692,57.5817,33.3,98,100,5.95,overcast clouds
1020,kharan,65.4167,28.5833,69.73,19,34,2.57,scattered clouds
1021,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
1022,soanierana ivongo,49.5833,-16.9167,70.65,91,94,3.94,moderate rain
1023,bosaso,49.1816,11.2842,87.53,60,15,1.07,few clouds
1024,sorong,131.25,-0.8833,78.64,84,100,10.09,overcast clouds
1025,katsuura,140.3,35.1333,78.19,73,4,9.4,clear sky
1026,pechenga,31.1703,69.5259,49.06,77,100,21.97,overcast clouds
1027,burgos,-3.7079,42.3394,43.16,93,0,3.44,clear sky
1028,luganville,167.1667,-15.5333,82.47,75,12,7.27,few clouds
1029,atuona,-139.0333,-9.8,77.7,76,12,16.44,light rain
1030,kjollefjord,27.3465,70.9457,49.37,74,98,31.45,light rain
1031,hobart,147.3294,-42.8794,61.02,85,75,1.01,broken clouds
1032,rancho palos verdes,-118.387,33.7445,98.94,52,20,4.0,few clouds
1033,warrington,-2.5802,53.3925,51.91,91,0,1.01,clear sky
1034,iqaluit,-68.5145,63.7506,35.33,74,40,0.0,scattered clouds
1035,nanortalik,-45.2371,60.1432,38.35,83,0,5.61,clear sky
1036,pontianak,109.3333,-0.0333,73.38,100,40,4.61,scattered clouds
1037,lebu,-73.65,-37.6167,49.57,76,0,19.95,clear sky
1038,kapaa,-159.319,22.0752,78.19,79,90,3.0,light rain
1039,avarua,-159.775,-21.2078,77.05,69,75,10.36,broken clouds
1040,yulara,130.9889,-25.2406,66.04,26,0,8.05,clear sky
1041,san patricio,-97.5169,28.017,88.48,63,91,4.27,overcast clouds
1042,castro,-50.0119,-24.7911,62.2,99,100,4.38,light rain
1043,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
1044,georgetown,100.3354,5.4112,79.9,89,20,1.14,few clouds
1045,gizo,156.8419,-8.103,83.35,75,13,5.82,light rain
1046,alofi,-169.9187,-19.0595,75.09,94,72,14.97,light rain
1047,jalingo,11.3667,8.8833,77.22,79,5,3.06,clear sky
1048,toledo,-4.0,39.8333,59.07,50,34,8.43,scattered clouds
1049,matongo,34.0833,-2.3833,69.03,75,99,3.98,overcast clouds
1050,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
1051,nioaque,-55.83,-21.1353,83.91,54,76,5.1,moderate rain
1052,daru,143.2092,-9.0763,82.69,73,29,4.56,scattered clouds
1053,petropavlovsk-kamchatskiy,158.6483,53.0452,54.19,50,40,22.37,scattered clouds
1054,vallenar,-70.7581,-28.5708,66.85,31,0,4.07,clear sky
1055,hermanus,19.2345,-34.4187,51.91,73,54,9.55,broken clouds
1056,vaini,-175.2,-21.2,75.36,83,90,13.8,overcast clouds
1057,dikson,80.5464,73.5069,34.48,98,100,23.04,moderate rain
1058,rockport,-97.0544,28.0206,85.23,77,1,4.0,clear sky
1059,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
1060,nova olimpia,-57.2881,-14.7972,82.04,53,62,2.59,broken clouds
1061,pevek,170.3133,69.7008,25.02,92,100,4.56,overcast clouds
1062,kauhajoki,22.1833,62.4333,53.65,81,100,15.59,overcast clouds
1063,ancud,-73.8203,-41.8697,47.73,81,77,7.31,broken clouds
1064,kahului,-156.47,20.8947,84.22,73,40,27.63,scattered clouds
1065,opuwo,13.84,-18.0607,64.44,35,0,5.7,clear sky
1066,pevek,170.3133,69.7008,25.02,92,100,4.56,overcast clouds
1067,bluff,168.3333,-46.6,49.8,81,100,24.67,overcast clouds
1068,hermanus,19.2345,-34.4187,51.91,73,54,9.55,broken clouds
1069,mahebourg,57.7,-20.4081,72.25,82,22,14.34,light rain
1070,hilo,-155.09,19.7297,83.93,68,20,9.22,few clouds
1071,butaritari,172.7902,3.0707,82.42,68,86,18.48,overcast clouds
1072,fort nelson,-122.7002,58.8053,51.39,20,40,20.71,scattered clouds
1073,port alfred,26.891,-33.5906,54.88,78,24,8.3,light rain
1074,kodiak,-152.4072,57.79,43.36,49,1,7.7,clear sky
1075,yellowknife,-114.3525,62.456,52.41,55,2,10.0,clear sky
1076,zheleznodorozhnyy,38.0042,55.7503,41.36,83,90,4.05,overcast clouds
1077,victoria,114.1577,22.2855,84.33,80,78,1.99,broken clouds
1078,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
1079,bethel,-73.414,41.3712,70.16,83,90,0.0,overcast clouds
1080,lahan,86.4951,26.7296,75.07,87,100,1.19,overcast clouds
1081,banda aceh,95.3222,5.5577,78.21,80,50,10.02,scattered clouds
1082,barrow,-156.7887,71.2906,30.22,80,90,9.22,overcast clouds
1083,thompson,-97.8558,55.7435,62.76,51,75,3.44,broken clouds
1084,gat,34.7642,31.61,72.81,64,46,6.8,scattered clouds
1085,codrington,141.9667,-38.2667,51.69,81,53,20.04,light rain
1086,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
1087,tambau,-47.2744,-21.705,65.07,64,46,2.01,scattered clouds
1088,alofi,-169.9187,-19.0595,75.09,94,72,14.97,light rain
1089,isangel,169.2667,-19.55,82.51,83,40,0.0,scattered clouds
1090,georgetown,100.3354,5.4112,79.9,89,20,1.14,few clouds
1091,vaini,-175.2,-21.2,75.36,83,90,13.8,overcast clouds
1092,hermanus,19.2345,-34.4187,51.91,73,54,9.55,broken clouds
1093,qaanaaq,-69.3632,77.484,28.09,96,100,6.4,overcast clouds
1094,new norfolk,147.0587,-42.7826,60.66,76,67,3.91,broken clouds
1095,miyako,141.9525,39.6367,69.82,64,1,7.85,clear sky
1096,mar del plata,-57.5575,-38.0023,50.13,68,0,10.0,clear sky
1097,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
1098,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
1099,talnakh,88.3972,69.4865,18.19,97,98,1.05,overcast clouds
1100,atuona,-139.0333,-9.8,77.7,76,12,16.44,light rain
1101,hobart,147.3294,-42.8794,61.02,85,75,1.01,broken clouds
1102,puerto ayora,-90.3518,-0.7393,70.77,81,30,10.63,scattered clouds
1103,dikson,80.5464,73.5069,34.48,98,100,23.04,moderate rain
1104,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
1105,faanui,-151.75,-16.4833,78.91,70,42,9.44,scattered clouds
1106,san juan,-68.5364,-31.5375,61.34,15,0,8.68,clear sky
1107,katobu,122.5276,-4.9408,77.99,82,53,1.72,broken clouds
1108,hobart,147.3294,-42.8794,61.02,85,75,1.01,broken clouds
1109,plettenberg bay,23.3716,-34.0527,50.59,84,25,7.56,light rain
1110,saint-philippe,55.7679,-21.3585,71.19,83,49,13.2,light rain
1111,port alfred,26.891,-33.5906,54.88,78,24,8.3,light rain
1112,busselton,115.3333,-33.65,55.06,71,97,9.35,overcast clouds
1113,busselton,115.3333,-33.65,55.06,71,97,9.35,overcast clouds
1114,general pico,-63.7568,-35.6566,52.2,43,4,4.23,clear sky
1115,mataura,168.8643,-46.1927,50.49,80,100,8.95,overcast clouds
1116,albany,-73.9662,42.6001,62.67,93,100,1.21,overcast clouds
1117,hobart,147.3294,-42.8794,61.02,85,75,1.01,broken clouds
1118,raudeberg,5.1352,61.9875,50.86,72,71,10.0,light rain
1119,itarema,-39.9167,-2.9248,79.14,84,0,15.37,clear sky
1120,mataura,168.8643,-46.1927,50.49,80,100,8.95,overcast clouds
1121,vaini,-175.2,-21.2,75.36,83,90,13.8,overcast clouds
1122,tanout,8.8879,14.9709,88.05,17,2,8.63,clear sky
1123,hermanus,19.2345,-34.4187,51.91,73,54,9.55,broken clouds
1124,pisco,-76.2167,-13.7,62.65,77,40,19.57,scattered clouds
1125,saskylakh,114.0833,71.9167,17.29,92,99,11.92,overcast clouds
1126,hobart,147.3294,-42.8794,61.02,85,75,1.01,broken clouds
1127,egvekinot,-179.1667,66.3167,28.06,98,100,4.03,snow
1128,kamenka,42.7678,51.3223,41.9,79,1,6.96,clear sky
1129,east london,27.9116,-33.0153,57.07,70,39,5.06,light rain
1130,hermanus,19.2345,-34.4187,51.91,73,54,9.55,broken clouds
1131,vaini,-175.2,-21.2,75.36,83,90,13.8,overcast clouds
1132,presidencia roque saenz pena,-60.4388,-26.7852,61.99,33,91,6.58,overcast clouds
1133,lorengau,147.2712,-2.0226,83.61,71,94,5.3,overcast clouds
1134,lebu,-73.65,-37.6167,49.57,76,0,19.95,clear sky
1135,cabo san lucas,-109.9124,22.8909,88.52,65,20,6.91,few clouds
1136,muzhi,64.6667,65.3667,28.98,78,43,6.89,scattered clouds
1137,ilulissat,-51.1,69.2167,28.42,64,40,0.0,scattered clouds
1138,port townsend,-122.7605,48.117,59.83,71,90,5.01,overcast clouds
1139,luanda,13.2343,-8.8368,71.6,83,20,6.91,few clouds
1140,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
1141,port hedland,118.5667,-20.3167,68.05,45,3,4.61,clear sky
1142,busselton,115.3333,-33.65,55.06,71,97,9.35,overcast clouds
1143,touros,-35.4608,-5.1989,77.9,73,5,14.43,clear sky
1144,luocheng,104.0286,29.3848,73.04,94,89,5.23,overcast clouds
1145,birnin kebbi,4.1975,12.4539,84.29,51,11,7.61,few clouds
1146,saint anthony,-93.218,45.0205,70.93,59,1,1.99,clear sky
1147,rikitea,-134.9692,-23.1203,73.63,64,83,16.62,broken clouds
1148,ushuaia,-68.3,-54.8,38.86,70,75,14.97,light intensity drizzle
1149,saint george,-113.5841,37.1041,91.26,12,1,3.0,clear sky
1150,yellowknife,-114.3525,62.456,52.41,55,2,10.0,clear sky
1151,chokurdakh,147.9167,70.6333,23.25,96,98,9.19,light snow
1152,olinda,-34.8553,-8.0089,80.33,78,40,10.36,scattered clouds
1153,limoux,2.1667,42.9167,53.19,85,100,8.39,light rain
1154,nyurba,118.3319,63.2842,26.53,92,93,4.43,overcast clouds
1155,qiqihar,123.9672,47.3408,41.81,77,81,4.81,broken clouds
1156,punta arenas,-70.9167,-53.15,41.11,70,40,35.68,scattered clouds
1157,vanimo,141.3028,-2.6741,83.43,67,73,1.9,broken clouds
